***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [37/300] batch [6/7] loss 1.3221 (1.2874) acc 66.4062 (67.3177) loss_ce 1.3148 (1.2802) data_term 1.3148 (1.2802) kl_term 0.0073 (0.0072) eta 0:00:14
epoch [37/300] batch [7/7] loss 1.3712 (1.2994) acc 64.0625 (66.8527) loss_ce 1.3639 (1.2922) data_term 1.3639 (1.2922) kl_term 0.0073 (0.0072) eta 0:00:14
epoch [38/300] batch [1/7] loss 1.3204 (1.3204) acc 66.7969 (66.7969) loss_ce 1.3128 (1.3128) data_term 1.3128 (1.3128) kl_term 0.0076 (0.0076) eta 0:00:14
epoch [38/300] batch [2/7] loss 1.3430 (1.3317) acc 62.8906 (64.8438) loss_ce 1.3354 (1.3241) data_term 1.3354 (1.3241) kl_term 0.0076 (0.0076) eta 0:00:14
epoch [38/300] batch [3/7] loss 1.2822 (1.3152) acc 69.1406 (66.2760) loss_ce 1.2746 (1.3076) data_term 1.2746 (1.3076) kl_term 0.0076 (0.0076) eta 0:00:14
epoch [38/300] batch [4/7] loss 1.3052 (1.3127) acc 71.0938 (67.4805) loss_ce 1.2976 (1.3051) data_term 1.2976 (1.3051) kl_term 0.0077 (0.0076) eta 0:00:14
epoch [38/300] batch [5/7] loss 1.3245 (1.3151) acc 67.1875 (67.4219) loss_ce 1.3169 (1.3075) data_term 1.3169 (1.3075) kl_term 0.0077 (0.0076) eta 0:00:14
epoch [38/300] batch [6/7] loss 1.1669 (1.2904) acc 71.8750 (68.1641) loss_ce 1.1592 (1.2827) data_term 1.1592 (1.2827) kl_term 0.0077 (0.0076) eta 0:00:14
epoch [38/300] batch [7/7] loss 1.3524 (1.2992) acc 64.0625 (67.5781) loss_ce 1.3447 (1.2916) data_term 1.3447 (1.2916) kl_term 0.0077 (0.0077) eta 0:00:14
epoch [39/300] batch [1/7] loss 1.2514 (1.2514) acc 68.7500 (68.7500) loss_ce 1.2435 (1.2435) data_term 1.2435 (1.2435) kl_term 0.0080 (0.0080) eta 0:00:14
epoch [39/300] batch [2/7] loss 1.2780 (1.2647) acc 71.4844 (70.1172) loss_ce 1.2700 (1.2567) data_term 1.2700 (1.2567) kl_term 0.0080 (0.0080) eta 0:00:14
epoch [39/300] batch [3/7] loss 1.2923 (1.2739) acc 71.8750 (70.7031) loss_ce 1.2843 (1.2659) data_term 1.2843 (1.2659) kl_term 0.0081 (0.0080) eta 0:00:14
epoch [39/300] batch [4/7] loss 1.3655 (1.2968) acc 61.7188 (68.4570) loss_ce 1.3574 (1.2888) data_term 1.3574 (1.2888) kl_term 0.0081 (0.0080) eta 0:00:14
epoch [39/300] batch [5/7] loss 1.3163 (1.3007) acc 64.0625 (67.5781) loss_ce 1.3082 (1.2927) data_term 1.3082 (1.2927) kl_term 0.0081 (0.0081) eta 0:00:14
epoch [39/300] batch [6/7] loss 1.2182 (1.2870) acc 71.4844 (68.2292) loss_ce 1.2100 (1.2789) data_term 1.2100 (1.2789) kl_term 0.0082 (0.0081) eta 0:00:14
epoch [39/300] batch [7/7] loss 1.3726 (1.2992) acc 65.6250 (67.8571) loss_ce 1.3645 (1.2911) data_term 1.3645 (1.2911) kl_term 0.0082 (0.0081) eta 0:00:14
epoch [40/300] batch [1/7] loss 1.2021 (1.2021) acc 69.1406 (69.1406) loss_ce 1.1936 (1.1936) data_term 1.1936 (1.1936) kl_term 0.0084 (0.0084) eta 0:00:14
epoch [40/300] batch [2/7] loss 1.3704 (1.2862) acc 65.6250 (67.3828) loss_ce 1.3620 (1.2778) data_term 1.3620 (1.2778) kl_term 0.0085 (0.0085) eta 0:00:14
epoch [40/300] batch [3/7] loss 1.1788 (1.2504) acc 70.7031 (68.4896) loss_ce 1.1703 (1.2420) data_term 1.1703 (1.2420) kl_term 0.0085 (0.0085) eta 0:00:14
epoch [40/300] batch [4/7] loss 1.2556 (1.2517) acc 73.0469 (69.6289) loss_ce 1.2471 (1.2433) data_term 1.2471 (1.2433) kl_term 0.0085 (0.0085) eta 0:00:14
epoch [40/300] batch [5/7] loss 1.3365 (1.2687) acc 66.7969 (69.0625) loss_ce 1.3279 (1.2602) data_term 1.3279 (1.2602) kl_term 0.0086 (0.0085) eta 0:00:14
epoch [40/300] batch [6/7] loss 1.4335 (1.2962) acc 61.7188 (67.8385) loss_ce 1.4249 (1.2876) data_term 1.4249 (1.2876) kl_term 0.0086 (0.0085) eta 0:00:14
epoch [40/300] batch [7/7] loss 1.0771 (1.2649) acc 75.0000 (68.8616) loss_ce 1.0685 (1.2563) data_term 1.0685 (1.2563) kl_term 0.0086 (0.0085) eta 0:00:14
epoch [41/300] batch [1/7] loss 1.2835 (1.2835) acc 66.0156 (66.0156) loss_ce 1.2747 (1.2747) data_term 1.2747 (1.2747) kl_term 0.0089 (0.0089) eta 0:00:14
epoch [41/300] batch [2/7] loss 1.2291 (1.2563) acc 70.3125 (68.1641) loss_ce 1.2202 (1.2474) data_term 1.2202 (1.2474) kl_term 0.0089 (0.0089) eta 0:00:14
epoch [41/300] batch [3/7] loss 1.1881 (1.2336) acc 71.4844 (69.2708) loss_ce 1.1792 (1.2247) data_term 1.1792 (1.2247) kl_term 0.0090 (0.0089) eta 0:00:14
epoch [41/300] batch [4/7] loss 1.2160 (1.2292) acc 70.3125 (69.5312) loss_ce 1.2070 (1.2202) data_term 1.2070 (1.2202) kl_term 0.0090 (0.0089) eta 0:00:14
epoch [41/300] batch [5/7] loss 1.4311 (1.2696) acc 66.4062 (68.9062) loss_ce 1.4221 (1.2606) data_term 1.4221 (1.2606) kl_term 0.0090 (0.0090) eta 0:00:14
epoch [41/300] batch [6/7] loss 1.2437 (1.2653) acc 69.1406 (68.9453) loss_ce 1.2347 (1.2563) data_term 1.2347 (1.2563) kl_term 0.0091 (0.0090) eta 0:00:14
epoch [41/300] batch [7/7] loss 1.3235 (1.2736) acc 57.8125 (67.3549) loss_ce 1.3144 (1.2646) data_term 1.3144 (1.2646) kl_term 0.0091 (0.0090) eta 0:00:14
epoch [42/300] batch [1/7] loss 1.3266 (1.3266) acc 67.9688 (67.9688) loss_ce 1.3173 (1.3173) data_term 1.3173 (1.3173) kl_term 0.0093 (0.0093) eta 0:00:14
epoch [42/300] batch [2/7] loss 1.2408 (1.2837) acc 68.7500 (68.3594) loss_ce 1.2314 (1.2744) data_term 1.2314 (1.2744) kl_term 0.0094 (0.0094) eta 0:00:14
epoch [42/300] batch [3/7] loss 1.2012 (1.2562) acc 70.7031 (69.1406) loss_ce 1.1918 (1.2468) data_term 1.1918 (1.2468) kl_term 0.0094 (0.0094) eta 0:00:14
epoch [42/300] batch [4/7] loss 1.2534 (1.2555) acc 66.0156 (68.3594) loss_ce 1.2439 (1.2461) data_term 1.2439 (1.2461) kl_term 0.0095 (0.0094) eta 0:00:14
epoch [42/300] batch [5/7] loss 1.2552 (1.2554) acc 71.8750 (69.0625) loss_ce 1.2457 (1.2460) data_term 1.2457 (1.2460) kl_term 0.0095 (0.0094) eta 0:00:14
epoch [42/300] batch [6/7] loss 1.2391 (1.2527) acc 69.1406 (69.0755) loss_ce 1.2295 (1.2433) data_term 1.2295 (1.2433) kl_term 0.0095 (0.0094) eta 0:00:14
epoch [42/300] batch [7/7] loss 1.2584 (1.2535) acc 65.6250 (68.5826) loss_ce 1.2488 (1.2441) data_term 1.2488 (1.2441) kl_term 0.0096 (0.0095) eta 0:00:14
epoch [43/300] batch [1/7] loss 1.2587 (1.2587) acc 69.9219 (69.9219) loss_ce 1.2488 (1.2488) data_term 1.2488 (1.2488) kl_term 0.0098 (0.0098) eta 0:00:15
epoch [43/300] batch [2/7] loss 1.1359 (1.1973) acc 74.6094 (72.2656) loss_ce 1.1260 (1.1874) data_term 1.1260 (1.1874) kl_term 0.0099 (0.0098) eta 0:00:14
epoch [43/300] batch [3/7] loss 1.2158 (1.2034) acc 72.2656 (72.2656) loss_ce 1.2059 (1.1936) data_term 1.2059 (1.1936) kl_term 0.0099 (0.0099) eta 0:00:14
epoch [43/300] batch [4/7] loss 1.2737 (1.2210) acc 67.9688 (71.1914) loss_ce 1.2637 (1.2111) data_term 1.2637 (1.2111) kl_term 0.0099 (0.0099) eta 0:00:14
epoch [43/300] batch [5/7] loss 1.3115 (1.2391) acc 65.2344 (70.0000) loss_ce 1.3015 (1.2292) data_term 1.3015 (1.2292) kl_term 0.0100 (0.0099) eta 0:00:14
epoch [43/300] batch [6/7] loss 1.2633 (1.2431) acc 65.6250 (69.2708) loss_ce 1.2533 (1.2332) data_term 1.2533 (1.2332) kl_term 0.0100 (0.0099) eta 0:00:14
epoch [43/300] batch [7/7] loss 1.2976 (1.2509) acc 64.0625 (68.5268) loss_ce 1.2875 (1.2410) data_term 1.2875 (1.2410) kl_term 0.0100 (0.0099) eta 0:00:14
epoch [44/300] batch [1/7] loss 1.2173 (1.2173) acc 70.3125 (70.3125) loss_ce 1.2069 (1.2069) data_term 1.2069 (1.2069) kl_term 0.0103 (0.0103) eta 0:00:24
epoch [44/300] batch [2/7] loss 1.2180 (1.2176) acc 70.3125 (70.3125) loss_ce 1.2076 (1.2073) data_term 1.2076 (1.2073) kl_term 0.0104 (0.0103) eta 0:00:26
epoch [44/300] batch [3/7] loss 1.3200 (1.2517) acc 67.1875 (69.2708) loss_ce 1.3096 (1.2414) data_term 1.3096 (1.2414) kl_term 0.0104 (0.0104) eta 0:00:27
epoch [44/300] batch [4/7] loss 1.1339 (1.2223) acc 74.6094 (70.6055) loss_ce 1.1234 (1.2119) data_term 1.1234 (1.2119) kl_term 0.0104 (0.0104) eta 0:00:27
epoch [44/300] batch [5/7] loss 1.2519 (1.2282) acc 67.5781 (70.0000) loss_ce 1.2414 (1.2178) data_term 1.2414 (1.2178) kl_term 0.0105 (0.0104) eta 0:00:27
epoch [44/300] batch [6/7] loss 1.2291 (1.2283) acc 69.9219 (69.9870) loss_ce 1.2186 (1.2179) data_term 1.2186 (1.2179) kl_term 0.0105 (0.0104) eta 0:00:26
epoch [44/300] batch [7/7] loss 1.3070 (1.2396) acc 70.3125 (70.0335) loss_ce 1.2965 (1.2292) data_term 1.2965 (1.2292) kl_term 0.0105 (0.0104) eta 0:00:26
epoch [45/300] batch [1/7] loss 1.2083 (1.2083) acc 71.0938 (71.0938) loss_ce 1.1975 (1.1975) data_term 1.1975 (1.1975) kl_term 0.0108 (0.0108) eta 0:00:27
epoch [45/300] batch [2/7] loss 1.1852 (1.1967) acc 71.4844 (71.2891) loss_ce 1.1743 (1.1859) data_term 1.1743 (1.1859) kl_term 0.0109 (0.0108) eta 0:00:26
epoch [45/300] batch [3/7] loss 1.1881 (1.1939) acc 68.7500 (70.4427) loss_ce 1.1772 (1.1830) data_term 1.1772 (1.1830) kl_term 0.0109 (0.0109) eta 0:00:25
epoch [45/300] batch [4/7] loss 1.3497 (1.2328) acc 64.8438 (69.0430) loss_ce 1.3388 (1.2219) data_term 1.3388 (1.2219) kl_term 0.0109 (0.0109) eta 0:00:25
epoch [45/300] batch [5/7] loss 1.2186 (1.2300) acc 69.5312 (69.1406) loss_ce 1.2076 (1.2191) data_term 1.2076 (1.2191) kl_term 0.0110 (0.0109) eta 0:00:25
epoch [45/300] batch [6/7] loss 1.2359 (1.2310) acc 68.7500 (69.0755) loss_ce 1.2249 (1.2201) data_term 1.2249 (1.2201) kl_term 0.0110 (0.0109) eta 0:00:25
epoch [45/300] batch [7/7] loss 1.0535 (1.2056) acc 84.3750 (71.2612) loss_ce 1.0425 (1.1947) data_term 1.0425 (1.1947) kl_term 0.0110 (0.0109) eta 0:00:25
epoch [46/300] batch [1/7] loss 1.3552 (1.3552) acc 65.6250 (65.6250) loss_ce 1.3439 (1.3439) data_term 1.3439 (1.3439) kl_term 0.0113 (0.0113) eta 0:00:27
epoch [46/300] batch [2/7] loss 1.2923 (1.3238) acc 66.4062 (66.0156) loss_ce 1.2809 (1.3124) data_term 1.2809 (1.3124) kl_term 0.0114 (0.0113) eta 0:00:26
epoch [46/300] batch [3/7] loss 1.3481 (1.3319) acc 71.8750 (67.9688) loss_ce 1.3367 (1.3205) data_term 1.3367 (1.3205) kl_term 0.0114 (0.0114) eta 0:00:25
epoch [46/300] batch [4/7] loss 1.2045 (1.3001) acc 67.1875 (67.7734) loss_ce 1.1931 (1.2887) data_term 1.1931 (1.2887) kl_term 0.0114 (0.0114) eta 0:00:23
epoch [46/300] batch [5/7] loss 1.2505 (1.2901) acc 69.5312 (68.1250) loss_ce 1.2390 (1.2787) data_term 1.2390 (1.2787) kl_term 0.0115 (0.0114) eta 0:00:21
epoch [46/300] batch [6/7] loss 1.2813 (1.2887) acc 69.9219 (68.4245) loss_ce 1.2698 (1.2772) data_term 1.2698 (1.2772) kl_term 0.0115 (0.0114) eta 0:00:19
epoch [46/300] batch [7/7] loss 1.1744 (1.2723) acc 68.7500 (68.4710) loss_ce 1.1628 (1.2609) data_term 1.1628 (1.2609) kl_term 0.0116 (0.0114) eta 0:00:17
epoch [47/300] batch [1/7] loss 1.2832 (1.2832) acc 68.3594 (68.3594) loss_ce 1.2714 (1.2714) data_term 1.2714 (1.2714) kl_term 0.0119 (0.0119) eta 0:00:10
epoch [47/300] batch [2/7] loss 1.1740 (1.2286) acc 71.0938 (69.7266) loss_ce 1.1621 (1.2167) data_term 1.1621 (1.2167) kl_term 0.0119 (0.0119) eta 0:00:10
epoch [47/300] batch [3/7] loss 1.3049 (1.2541) acc 66.0156 (68.4896) loss_ce 1.2930 (1.2422) data_term 1.2930 (1.2422) kl_term 0.0119 (0.0119) eta 0:00:10
epoch [47/300] batch [4/7] loss 1.3481 (1.2776) acc 66.7969 (68.0664) loss_ce 1.3362 (1.2657) data_term 1.3362 (1.2657) kl_term 0.0120 (0.0119) eta 0:00:10
epoch [47/300] batch [5/7] loss 1.3287 (1.2878) acc 66.0156 (67.6562) loss_ce 1.3167 (1.2759) data_term 1.3167 (1.2759) kl_term 0.0120 (0.0119) eta 0:00:10
epoch [47/300] batch [6/7] loss 1.1505 (1.2649) acc 73.8281 (68.6849) loss_ce 1.1384 (1.2530) data_term 1.1384 (1.2530) kl_term 0.0120 (0.0119) eta 0:00:10
epoch [47/300] batch [7/7] loss 1.0197 (1.2299) acc 68.7500 (68.6942) loss_ce 1.0076 (1.2179) data_term 1.0076 (1.2179) kl_term 0.0121 (0.0120) eta 0:00:10
epoch [48/300] batch [1/7] loss 1.1628 (1.1628) acc 73.8281 (73.8281) loss_ce 1.1505 (1.1505) data_term 1.1505 (1.1505) kl_term 0.0124 (0.0124) eta 0:00:42
epoch [48/300] batch [2/7] loss 1.1450 (1.1539) acc 72.2656 (73.0469) loss_ce 1.1326 (1.1415) data_term 1.1326 (1.1415) kl_term 0.0124 (0.0124) eta 0:00:27
epoch [48/300] batch [3/7] loss 1.2106 (1.1728) acc 69.5312 (71.8750) loss_ce 1.1981 (1.1604) data_term 1.1981 (1.1604) kl_term 0.0124 (0.0124) eta 0:00:21
epoch [48/300] batch [4/7] loss 1.3056 (1.2060) acc 67.1875 (70.7031) loss_ce 1.2931 (1.1936) data_term 1.2931 (1.1936) kl_term 0.0125 (0.0124) eta 0:00:19
epoch [48/300] batch [5/7] loss 1.1283 (1.1905) acc 75.7812 (71.7188) loss_ce 1.1158 (1.1780) data_term 1.1158 (1.1780) kl_term 0.0125 (0.0124) eta 0:00:17
epoch [48/300] batch [6/7] loss 1.1947 (1.1912) acc 69.1406 (71.2891) loss_ce 1.1822 (1.1787) data_term 1.1822 (1.1787) kl_term 0.0126 (0.0125) eta 0:00:16
epoch [48/300] batch [7/7] loss 1.2436 (1.1987) acc 70.3125 (71.1496) loss_ce 1.2310 (1.1862) data_term 1.2310 (1.1862) kl_term 0.0126 (0.0125) eta 0:00:15
epoch [49/300] batch [1/7] loss 1.1829 (1.1829) acc 72.2656 (72.2656) loss_ce 1.1700 (1.1700) data_term 1.1700 (1.1700) kl_term 0.0129 (0.0129) eta 0:00:11
epoch [49/300] batch [2/7] loss 1.2292 (1.2061) acc 68.3594 (70.3125) loss_ce 1.2163 (1.1931) data_term 1.2163 (1.1931) kl_term 0.0129 (0.0129) eta 0:00:11
epoch [49/300] batch [3/7] loss 1.0990 (1.1704) acc 69.5312 (70.0521) loss_ce 1.0861 (1.1574) data_term 1.0861 (1.1574) kl_term 0.0130 (0.0129) eta 0:00:11
epoch [49/300] batch [4/7] loss 1.2297 (1.1852) acc 68.7500 (69.7266) loss_ce 1.2167 (1.1723) data_term 1.2167 (1.1723) kl_term 0.0130 (0.0130) eta 0:00:11
epoch [49/300] batch [5/7] loss 1.2587 (1.1999) acc 67.9688 (69.3750) loss_ce 1.2457 (1.1869) data_term 1.2457 (1.1869) kl_term 0.0131 (0.0130) eta 0:00:11
epoch [49/300] batch [6/7] loss 1.1303 (1.1883) acc 73.8281 (70.1172) loss_ce 1.1172 (1.1753) data_term 1.1172 (1.1753) kl_term 0.0131 (0.0130) eta 0:00:11
epoch [49/300] batch [7/7] loss 1.3137 (1.2062) acc 68.7500 (69.9219) loss_ce 1.3005 (1.1932) data_term 1.3005 (1.1932) kl_term 0.0131 (0.0130) eta 0:00:11
epoch [50/300] batch [1/7] loss 1.2177 (1.2177) acc 71.0938 (71.0938) loss_ce 1.2042 (1.2042) data_term 1.2042 (1.2042) kl_term 0.0135 (0.0135) eta 0:00:11
epoch [50/300] batch [2/7] loss 1.1530 (1.1854) acc 73.0469 (72.0703) loss_ce 1.1395 (1.1719) data_term 1.1395 (1.1719) kl_term 0.0135 (0.0135) eta 0:00:11
epoch [50/300] batch [3/7] loss 1.1806 (1.1838) acc 70.3125 (71.4844) loss_ce 1.1670 (1.1703) data_term 1.1670 (1.1703) kl_term 0.0135 (0.0135) eta 0:00:11
epoch [50/300] batch [4/7] loss 1.1232 (1.1686) acc 73.8281 (72.0703) loss_ce 1.1096 (1.1551) data_term 1.1096 (1.1551) kl_term 0.0136 (0.0135) eta 0:00:11
epoch [50/300] batch [5/7] loss 1.1163 (1.1582) acc 74.2188 (72.5000) loss_ce 1.1027 (1.1446) data_term 1.1027 (1.1446) kl_term 0.0136 (0.0135) eta 0:00:11
epoch [50/300] batch [6/7] loss 1.2042 (1.1658) acc 71.0938 (72.2656) loss_ce 1.1906 (1.1523) data_term 1.1906 (1.1523) kl_term 0.0137 (0.0136) eta 0:00:11
epoch [50/300] batch [7/7] loss 1.1763 (1.1673) acc 71.8750 (72.2098) loss_ce 1.1626 (1.1538) data_term 1.1626 (1.1538) kl_term 0.0137 (0.0136) eta 0:00:11
epoch [51/300] batch [1/7] loss 1.2616 (1.2616) acc 67.5781 (67.5781) loss_ce 1.2476 (1.2476) data_term 1.2476 (1.2476) kl_term 0.0140 (0.0140) eta 0:00:15
epoch [51/300] batch [2/7] loss 1.0877 (1.1747) acc 74.2188 (70.8984) loss_ce 1.0736 (1.1606) data_term 1.0736 (1.1606) kl_term 0.0140 (0.0140) eta 0:00:14
epoch [51/300] batch [3/7] loss 1.2388 (1.1960) acc 68.7500 (70.1823) loss_ce 1.2247 (1.1820) data_term 1.2247 (1.1820) kl_term 0.0141 (0.0140) eta 0:00:14
epoch [51/300] batch [4/7] loss 1.2611 (1.2123) acc 69.5312 (70.0195) loss_ce 1.2469 (1.1982) data_term 1.2469 (1.1982) kl_term 0.0141 (0.0141) eta 0:00:14
epoch [51/300] batch [5/7] loss 1.1831 (1.2064) acc 69.5312 (69.9219) loss_ce 1.1689 (1.1924) data_term 1.1689 (1.1924) kl_term 0.0142 (0.0141) eta 0:00:14
epoch [51/300] batch [6/7] loss 1.1802 (1.2021) acc 69.9219 (69.9219) loss_ce 1.1660 (1.1880) data_term 1.1660 (1.1880) kl_term 0.0142 (0.0141) eta 0:00:14
epoch [51/300] batch [7/7] loss 1.0631 (1.1822) acc 76.5625 (70.8705) loss_ce 1.0488 (1.1681) data_term 1.0488 (1.1681) kl_term 0.0142 (0.0141) eta 0:00:14
epoch [52/300] batch [1/7] loss 1.1031 (1.1031) acc 77.3438 (77.3438) loss_ce 1.0885 (1.0885) data_term 1.0885 (1.0885) kl_term 0.0146 (0.0146) eta 0:00:14
epoch [52/300] batch [2/7] loss 1.1151 (1.1091) acc 74.6094 (75.9766) loss_ce 1.1005 (1.0945) data_term 1.1005 (1.0945) kl_term 0.0146 (0.0146) eta 0:00:14
epoch [52/300] batch [3/7] loss 1.1764 (1.1315) acc 70.7031 (74.2188) loss_ce 1.1618 (1.1169) data_term 1.1618 (1.1169) kl_term 0.0147 (0.0146) eta 0:00:14
epoch [52/300] batch [4/7] loss 1.2337 (1.1571) acc 69.5312 (73.0469) loss_ce 1.2190 (1.1424) data_term 1.2190 (1.1424) kl_term 0.0147 (0.0146) eta 0:00:14
epoch [52/300] batch [5/7] loss 1.0801 (1.1417) acc 76.9531 (73.8281) loss_ce 1.0653 (1.1270) data_term 1.0653 (1.1270) kl_term 0.0147 (0.0147) eta 0:00:14
epoch [52/300] batch [6/7] loss 1.1416 (1.1417) acc 70.3125 (73.2422) loss_ce 1.1268 (1.1270) data_term 1.1268 (1.1270) kl_term 0.0148 (0.0147) eta 0:00:14
epoch [52/300] batch [7/7] loss 1.1339 (1.1405) acc 76.5625 (73.7165) loss_ce 1.1191 (1.1259) data_term 1.1191 (1.1259) kl_term 0.0148 (0.0147) eta 0:00:14
epoch [53/300] batch [1/7] loss 1.1694 (1.1694) acc 69.9219 (69.9219) loss_ce 1.1542 (1.1542) data_term 1.1542 (1.1542) kl_term 0.0152 (0.0152) eta 0:00:14
epoch [53/300] batch [2/7] loss 1.1951 (1.1822) acc 69.5312 (69.7266) loss_ce 1.1799 (1.1671) data_term 1.1799 (1.1671) kl_term 0.0152 (0.0152) eta 0:00:14
epoch [53/300] batch [3/7] loss 1.1616 (1.1753) acc 75.3906 (71.6146) loss_ce 1.1463 (1.1602) data_term 1.1463 (1.1602) kl_term 0.0152 (0.0152) eta 0:00:14
epoch [53/300] batch [4/7] loss 1.1698 (1.1740) acc 69.1406 (70.9961) loss_ce 1.1545 (1.1587) data_term 1.1545 (1.1587) kl_term 0.0153 (0.0152) eta 0:00:14
epoch [53/300] batch [5/7] loss 1.1608 (1.1713) acc 70.3125 (70.8594) loss_ce 1.1455 (1.1561) data_term 1.1455 (1.1561) kl_term 0.0153 (0.0152) eta 0:00:14
epoch [53/300] batch [6/7] loss 1.0741 (1.1551) acc 74.6094 (71.4844) loss_ce 1.0588 (1.1399) data_term 1.0588 (1.1399) kl_term 0.0154 (0.0153) eta 0:00:14
epoch [53/300] batch [7/7] loss 1.1316 (1.1518) acc 71.8750 (71.5402) loss_ce 1.1162 (1.1365) data_term 1.1162 (1.1365) kl_term 0.0154 (0.0153) eta 0:00:14
epoch [54/300] batch [1/7] loss 1.0906 (1.0906) acc 73.8281 (73.8281) loss_ce 1.0748 (1.0748) data_term 1.0748 (1.0748) kl_term 0.0157 (0.0157) eta 0:00:14
epoch [54/300] batch [2/7] loss 1.1007 (1.0956) acc 75.0000 (74.4141) loss_ce 1.0849 (1.0799) data_term 1.0849 (1.0799) kl_term 0.0158 (0.0158) eta 0:00:14
epoch [54/300] batch [3/7] loss 1.1427 (1.1113) acc 72.6562 (73.8281) loss_ce 1.1269 (1.0956) data_term 1.1269 (1.0956) kl_term 0.0158 (0.0158) eta 0:00:14
epoch [54/300] batch [4/7] loss 1.0798 (1.1034) acc 76.9531 (74.6094) loss_ce 1.0639 (1.0876) data_term 1.0639 (1.0876) kl_term 0.0159 (0.0158) eta 0:00:14
epoch [54/300] batch [5/7] loss 1.1272 (1.1082) acc 73.0469 (74.2969) loss_ce 1.1113 (1.0924) data_term 1.1113 (1.0924) kl_term 0.0159 (0.0158) eta 0:00:14
epoch [54/300] batch [6/7] loss 1.1231 (1.1107) acc 73.0469 (74.0885) loss_ce 1.1071 (1.0948) data_term 1.1071 (1.0948) kl_term 0.0160 (0.0158) eta 0:00:14
epoch [54/300] batch [7/7] loss 1.1994 (1.1233) acc 64.0625 (72.6562) loss_ce 1.1834 (1.1075) data_term 1.1834 (1.1075) kl_term 0.0160 (0.0159) eta 0:00:14
epoch [55/300] batch [1/7] loss 1.0419 (1.0419) acc 81.2500 (81.2500) loss_ce 1.0256 (1.0256) data_term 1.0256 (1.0256) kl_term 0.0163 (0.0163) eta 0:00:14
epoch [55/300] batch [2/7] loss 1.1194 (1.0807) acc 73.8281 (77.5391) loss_ce 1.1030 (1.0643) data_term 1.1030 (1.0643) kl_term 0.0164 (0.0164) eta 0:00:14
epoch [55/300] batch [3/7] loss 1.1479 (1.1031) acc 75.0000 (76.6927) loss_ce 1.1315 (1.0867) data_term 1.1315 (1.0867) kl_term 0.0164 (0.0164) eta 0:00:14
epoch [55/300] batch [4/7] loss 1.2164 (1.1314) acc 71.0938 (75.2930) loss_ce 1.2000 (1.1150) data_term 1.2000 (1.1150) kl_term 0.0165 (0.0164) eta 0:00:14
epoch [55/300] batch [5/7] loss 1.1767 (1.1405) acc 72.6562 (74.7656) loss_ce 1.1602 (1.1241) data_term 1.1602 (1.1241) kl_term 0.0165 (0.0164) eta 0:00:14
epoch [55/300] batch [6/7] loss 1.1438 (1.1410) acc 75.0000 (74.8047) loss_ce 1.1272 (1.1246) data_term 1.1272 (1.1246) kl_term 0.0165 (0.0164) eta 0:00:14
epoch [55/300] batch [7/7] loss 1.2173 (1.1519) acc 68.7500 (73.9397) loss_ce 1.2007 (1.1355) data_term 1.2007 (1.1355) kl_term 0.0166 (0.0165) eta 0:00:14
epoch [56/300] batch [1/7] loss 1.1088 (1.1088) acc 72.2656 (72.2656) loss_ce 1.0918 (1.0918) data_term 1.0918 (1.0918) kl_term 0.0169 (0.0169) eta 0:00:14
epoch [56/300] batch [2/7] loss 1.2747 (1.1917) acc 71.4844 (71.8750) loss_ce 1.2577 (1.1748) data_term 1.2577 (1.1748) kl_term 0.0170 (0.0170) eta 0:00:14
epoch [56/300] batch [3/7] loss 1.1550 (1.1795) acc 71.8750 (71.8750) loss_ce 1.1380 (1.1625) data_term 1.1380 (1.1625) kl_term 0.0170 (0.0170) eta 0:00:14
epoch [56/300] batch [4/7] loss 1.0485 (1.1467) acc 77.7344 (73.3398) loss_ce 1.0314 (1.1297) data_term 1.0314 (1.1297) kl_term 0.0171 (0.0170) eta 0:00:14
epoch [56/300] batch [5/7] loss 1.1267 (1.1427) acc 73.8281 (73.4375) loss_ce 1.1096 (1.1257) data_term 1.1096 (1.1257) kl_term 0.0171 (0.0170) eta 0:00:14
epoch [56/300] batch [6/7] loss 1.1582 (1.1453) acc 73.4375 (73.4375) loss_ce 1.1411 (1.1283) data_term 1.1411 (1.1283) kl_term 0.0171 (0.0170) eta 0:00:14
epoch [56/300] batch [7/7] loss 1.1276 (1.1428) acc 75.0000 (73.6607) loss_ce 1.1104 (1.1257) data_term 1.1104 (1.1257) kl_term 0.0172 (0.0171) eta 0:00:13
epoch [57/300] batch [1/7] loss 1.1136 (1.1136) acc 70.3125 (70.3125) loss_ce 1.0961 (1.0961) data_term 1.0961 (1.0961) kl_term 0.0175 (0.0175) eta 0:00:14
epoch [57/300] batch [2/7] loss 1.1829 (1.1483) acc 72.6562 (71.4844) loss_ce 1.1653 (1.1307) data_term 1.1653 (1.1307) kl_term 0.0176 (0.0176) eta 0:00:14
epoch [57/300] batch [3/7] loss 1.0832 (1.1266) acc 76.9531 (73.3073) loss_ce 1.0656 (1.1090) data_term 1.0656 (1.1090) kl_term 0.0176 (0.0176) eta 0:00:14
epoch [57/300] batch [4/7] loss 1.1352 (1.1287) acc 71.0938 (72.7539) loss_ce 1.1175 (1.1111) data_term 1.1175 (1.1111) kl_term 0.0177 (0.0176) eta 0:00:14
