***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [69/300] batch [7/13] loss 1.2288 (1.2300) acc 69.1406 (69.5871) loss_ce 1.1896 (1.1910) data_term 1.1896 (1.1910) kl_term 0.0392 (0.0391) eta 0:00:19
epoch [69/300] batch [8/13] loss 1.1746 (1.2231) acc 71.8750 (69.8730) loss_ce 1.1354 (1.1840) data_term 1.1354 (1.1840) kl_term 0.0392 (0.0391) eta 0:00:19
epoch [69/300] batch [9/13] loss 1.3009 (1.2318) acc 63.6719 (69.1840) loss_ce 1.2617 (1.1926) data_term 1.2617 (1.1926) kl_term 0.0393 (0.0391) eta 0:00:19
epoch [69/300] batch [10/13] loss 1.2213 (1.2307) acc 69.9219 (69.2578) loss_ce 1.1820 (1.1916) data_term 1.1820 (1.1916) kl_term 0.0393 (0.0391) eta 0:00:19
epoch [69/300] batch [11/13] loss 1.1228 (1.2209) acc 70.7031 (69.3892) loss_ce 1.0835 (1.1818) data_term 1.0835 (1.1818) kl_term 0.0393 (0.0391) eta 0:00:19
epoch [69/300] batch [12/13] loss 1.2664 (1.2247) acc 68.7500 (69.3359) loss_ce 1.2270 (1.1855) data_term 1.2270 (1.1855) kl_term 0.0394 (0.0392) eta 0:00:19
epoch [69/300] batch [13/13] loss 1.1686 (1.2204) acc 71.8750 (69.5312) loss_ce 1.1292 (1.1812) data_term 1.1292 (1.1812) kl_term 0.0394 (0.0392) eta 0:00:19
epoch [70/300] batch [1/13] loss 1.3316 (1.3316) acc 65.2344 (65.2344) loss_ce 1.2916 (1.2916) data_term 1.2916 (1.2916) kl_term 0.0400 (0.0400) eta 0:00:26
epoch [70/300] batch [2/13] loss 1.1182 (1.2249) acc 73.4375 (69.3359) loss_ce 1.0781 (1.1849) data_term 1.0781 (1.1849) kl_term 0.0400 (0.0400) eta 0:00:25
epoch [70/300] batch [3/13] loss 1.1692 (1.2063) acc 75.7812 (71.4844) loss_ce 1.1292 (1.1663) data_term 1.1292 (1.1663) kl_term 0.0401 (0.0400) eta 0:00:25
epoch [70/300] batch [4/13] loss 1.2498 (1.2172) acc 66.0156 (70.1172) loss_ce 1.2096 (1.1771) data_term 1.2096 (1.1771) kl_term 0.0401 (0.0401) eta 0:00:25
epoch [70/300] batch [5/13] loss 1.1272 (1.1992) acc 70.7031 (70.2344) loss_ce 1.0870 (1.1591) data_term 1.0870 (1.1591) kl_term 0.0402 (0.0401) eta 0:00:25
epoch [70/300] batch [6/13] loss 1.2304 (1.2044) acc 65.6250 (69.4661) loss_ce 1.1902 (1.1643) data_term 1.1902 (1.1643) kl_term 0.0402 (0.0401) eta 0:00:25
epoch [70/300] batch [7/13] loss 1.1714 (1.1997) acc 69.5312 (69.4754) loss_ce 1.1312 (1.1596) data_term 1.1312 (1.1596) kl_term 0.0402 (0.0401) eta 0:00:25
epoch [70/300] batch [8/13] loss 1.2415 (1.2049) acc 68.7500 (69.3848) loss_ce 1.2012 (1.1648) data_term 1.2012 (1.1648) kl_term 0.0403 (0.0401) eta 0:00:25
epoch [70/300] batch [9/13] loss 1.2189 (1.2065) acc 66.4062 (69.0538) loss_ce 1.1786 (1.1663) data_term 1.1786 (1.1663) kl_term 0.0403 (0.0402) eta 0:00:25
epoch [70/300] batch [10/13] loss 1.1003 (1.1958) acc 75.0000 (69.6484) loss_ce 1.0599 (1.1557) data_term 1.0599 (1.1557) kl_term 0.0403 (0.0402) eta 0:00:25
epoch [70/300] batch [11/13] loss 1.1352 (1.1903) acc 67.5781 (69.4602) loss_ce 1.0949 (1.1501) data_term 1.0949 (1.1501) kl_term 0.0404 (0.0402) eta 0:00:25
epoch [70/300] batch [12/13] loss 1.3647 (1.2049) acc 66.4062 (69.2057) loss_ce 1.3243 (1.1647) data_term 1.3243 (1.1647) kl_term 0.0404 (0.0402) eta 0:00:25
epoch [70/300] batch [13/13] loss 1.2054 (1.2049) acc 69.5312 (69.2308) loss_ce 1.1650 (1.1647) data_term 1.1650 (1.1647) kl_term 0.0404 (0.0402) eta 0:00:25
epoch [71/300] batch [1/13] loss 1.3001 (1.3001) acc 67.1875 (67.1875) loss_ce 1.2590 (1.2590) data_term 1.2590 (1.2590) kl_term 0.0411 (0.0411) eta 0:00:26
epoch [71/300] batch [2/13] loss 1.1351 (1.2176) acc 73.4375 (70.3125) loss_ce 1.0940 (1.1765) data_term 1.0940 (1.1765) kl_term 0.0411 (0.0411) eta 0:00:25
epoch [71/300] batch [3/13] loss 1.1091 (1.1814) acc 72.6562 (71.0938) loss_ce 1.0680 (1.1403) data_term 1.0680 (1.1403) kl_term 0.0411 (0.0411) eta 0:00:25
epoch [71/300] batch [4/13] loss 1.0879 (1.1580) acc 73.4375 (71.6797) loss_ce 1.0467 (1.1169) data_term 1.0467 (1.1169) kl_term 0.0412 (0.0411) eta 0:00:25
epoch [71/300] batch [5/13] loss 1.1494 (1.1563) acc 71.4844 (71.6406) loss_ce 1.1082 (1.1152) data_term 1.1082 (1.1152) kl_term 0.0412 (0.0411) eta 0:00:25
epoch [71/300] batch [6/13] loss 1.1860 (1.1612) acc 71.8750 (71.6797) loss_ce 1.1447 (1.1201) data_term 1.1447 (1.1201) kl_term 0.0412 (0.0412) eta 0:00:25
epoch [71/300] batch [7/13] loss 1.1607 (1.1612) acc 71.4844 (71.6518) loss_ce 1.1194 (1.1200) data_term 1.1194 (1.1200) kl_term 0.0413 (0.0412) eta 0:00:25
epoch [71/300] batch [8/13] loss 1.2259 (1.1693) acc 68.3594 (71.2402) loss_ce 1.1846 (1.1281) data_term 1.1846 (1.1281) kl_term 0.0413 (0.0412) eta 0:00:25
epoch [71/300] batch [9/13] loss 1.2364 (1.1767) acc 66.4062 (70.7031) loss_ce 1.1951 (1.1355) data_term 1.1951 (1.1355) kl_term 0.0414 (0.0412) eta 0:00:25
epoch [71/300] batch [10/13] loss 1.1514 (1.1742) acc 70.3125 (70.6641) loss_ce 1.1100 (1.1330) data_term 1.1100 (1.1330) kl_term 0.0414 (0.0412) eta 0:00:25
epoch [71/300] batch [11/13] loss 1.1402 (1.1711) acc 72.2656 (70.8097) loss_ce 1.0988 (1.1299) data_term 1.0988 (1.1299) kl_term 0.0414 (0.0412) eta 0:00:25
epoch [71/300] batch [12/13] loss 1.2236 (1.1755) acc 71.0938 (70.8333) loss_ce 1.1822 (1.1342) data_term 1.1822 (1.1342) kl_term 0.0415 (0.0413) eta 0:00:25
epoch [71/300] batch [13/13] loss 1.1785 (1.1757) acc 73.4375 (71.0337) loss_ce 1.1370 (1.1344) data_term 1.1370 (1.1344) kl_term 0.0415 (0.0413) eta 0:00:25
epoch [72/300] batch [1/13] loss 1.1886 (1.1886) acc 70.7031 (70.7031) loss_ce 1.1465 (1.1465) data_term 1.1465 (1.1465) kl_term 0.0421 (0.0421) eta 0:00:25
epoch [72/300] batch [2/13] loss 1.1339 (1.1613) acc 71.4844 (71.0938) loss_ce 1.0918 (1.1191) data_term 1.0918 (1.1191) kl_term 0.0422 (0.0421) eta 0:00:25
epoch [72/300] batch [3/13] loss 1.0974 (1.1400) acc 74.6094 (72.2656) loss_ce 1.0552 (1.0978) data_term 1.0552 (1.0978) kl_term 0.0422 (0.0422) eta 0:00:25
epoch [72/300] batch [4/13] loss 1.1078 (1.1319) acc 73.0469 (72.4609) loss_ce 1.0655 (1.0897) data_term 1.0655 (1.0897) kl_term 0.0422 (0.0422) eta 0:00:25
epoch [72/300] batch [5/13] loss 1.2405 (1.1536) acc 73.0469 (72.5781) loss_ce 1.1982 (1.1114) data_term 1.1982 (1.1114) kl_term 0.0423 (0.0422) eta 0:00:25
epoch [72/300] batch [6/13] loss 1.1374 (1.1509) acc 71.4844 (72.3958) loss_ce 1.0951 (1.1087) data_term 1.0951 (1.1087) kl_term 0.0423 (0.0422) eta 0:00:25
epoch [72/300] batch [7/13] loss 1.1449 (1.1501) acc 71.8750 (72.3214) loss_ce 1.1025 (1.1078) data_term 1.1025 (1.1078) kl_term 0.0424 (0.0422) eta 0:00:25
epoch [72/300] batch [8/13] loss 1.1803 (1.1539) acc 71.8750 (72.2656) loss_ce 1.1379 (1.1116) data_term 1.1379 (1.1116) kl_term 0.0424 (0.0423) eta 0:00:25
epoch [72/300] batch [9/13] loss 1.1511 (1.1535) acc 69.5312 (71.9618) loss_ce 1.1087 (1.1113) data_term 1.1087 (1.1113) kl_term 0.0424 (0.0423) eta 0:00:25
epoch [72/300] batch [10/13] loss 1.1431 (1.1525) acc 70.3125 (71.7969) loss_ce 1.1007 (1.1102) data_term 1.1007 (1.1102) kl_term 0.0425 (0.0423) eta 0:00:25
epoch [72/300] batch [11/13] loss 1.1558 (1.1528) acc 70.7031 (71.6974) loss_ce 1.1133 (1.1105) data_term 1.1133 (1.1105) kl_term 0.0425 (0.0423) eta 0:00:25
epoch [72/300] batch [12/13] loss 1.2876 (1.1640) acc 71.0938 (71.6471) loss_ce 1.2450 (1.1217) data_term 1.2450 (1.1217) kl_term 0.0425 (0.0423) eta 0:00:25
epoch [72/300] batch [13/13] loss 1.4460 (1.1857) acc 58.5938 (70.6430) loss_ce 1.4034 (1.1434) data_term 1.4034 (1.1434) kl_term 0.0426 (0.0424) eta 0:00:24
epoch [73/300] batch [1/13] loss 1.1956 (1.1956) acc 65.6250 (65.6250) loss_ce 1.1524 (1.1524) data_term 1.1524 (1.1524) kl_term 0.0432 (0.0432) eta 0:00:25
epoch [73/300] batch [2/13] loss 1.0663 (1.1310) acc 75.3906 (70.5078) loss_ce 1.0231 (1.0877) data_term 1.0231 (1.0877) kl_term 0.0432 (0.0432) eta 0:00:25
epoch [73/300] batch [3/13] loss 1.1936 (1.1519) acc 70.3125 (70.4427) loss_ce 1.1503 (1.1086) data_term 1.1503 (1.1086) kl_term 0.0433 (0.0433) eta 0:00:28
epoch [73/300] batch [4/13] loss 1.1958 (1.1628) acc 70.7031 (70.5078) loss_ce 1.1525 (1.1196) data_term 1.1525 (1.1196) kl_term 0.0433 (0.0433) eta 0:00:27
epoch [73/300] batch [5/13] loss 1.1884 (1.1679) acc 71.4844 (70.7031) loss_ce 1.1450 (1.1247) data_term 1.1450 (1.1247) kl_term 0.0434 (0.0433) eta 0:00:26
epoch [73/300] batch [6/13] loss 1.1965 (1.1727) acc 69.5312 (70.5078) loss_ce 1.1531 (1.1294) data_term 1.1531 (1.1294) kl_term 0.0434 (0.0433) eta 0:00:26
epoch [73/300] batch [7/13] loss 1.2176 (1.1791) acc 70.7031 (70.5357) loss_ce 1.1741 (1.1358) data_term 1.1741 (1.1358) kl_term 0.0434 (0.0433) eta 0:00:26
epoch [73/300] batch [8/13] loss 1.1047 (1.1698) acc 74.2188 (70.9961) loss_ce 1.0612 (1.1265) data_term 1.0612 (1.1265) kl_term 0.0435 (0.0433) eta 0:00:26
epoch [73/300] batch [9/13] loss 1.1868 (1.1717) acc 69.1406 (70.7899) loss_ce 1.1433 (1.1283) data_term 1.1433 (1.1283) kl_term 0.0435 (0.0434) eta 0:00:26
epoch [73/300] batch [10/13] loss 1.1797 (1.1725) acc 67.9688 (70.5078) loss_ce 1.1361 (1.1291) data_term 1.1361 (1.1291) kl_term 0.0435 (0.0434) eta 0:00:25
epoch [73/300] batch [11/13] loss 1.2445 (1.1790) acc 67.1875 (70.2060) loss_ce 1.2010 (1.1357) data_term 1.2010 (1.1357) kl_term 0.0436 (0.0434) eta 0:00:25
epoch [73/300] batch [12/13] loss 1.2160 (1.1821) acc 69.5312 (70.1497) loss_ce 1.1724 (1.1387) data_term 1.1724 (1.1387) kl_term 0.0436 (0.0434) eta 0:00:25
epoch [73/300] batch [13/13] loss 1.3141 (1.1923) acc 67.1875 (69.9219) loss_ce 1.2705 (1.1489) data_term 1.2705 (1.1489) kl_term 0.0436 (0.0434) eta 0:00:25
epoch [74/300] batch [1/13] loss 1.1122 (1.1122) acc 76.1719 (76.1719) loss_ce 1.0680 (1.0680) data_term 1.0680 (1.0680) kl_term 0.0443 (0.0443) eta 0:00:24
epoch [74/300] batch [2/13] loss 1.2265 (1.1694) acc 72.2656 (74.2188) loss_ce 1.1822 (1.1251) data_term 1.1822 (1.1251) kl_term 0.0443 (0.0443) eta 0:00:24
epoch [74/300] batch [3/13] loss 1.2302 (1.1897) acc 66.7969 (71.7448) loss_ce 1.1858 (1.1453) data_term 1.1858 (1.1453) kl_term 0.0444 (0.0443) eta 0:00:24
epoch [74/300] batch [4/13] loss 1.3250 (1.2235) acc 66.0156 (70.3125) loss_ce 1.2806 (1.1792) data_term 1.2806 (1.1792) kl_term 0.0444 (0.0443) eta 0:00:24
epoch [74/300] batch [5/13] loss 1.2836 (1.2355) acc 67.9688 (69.8438) loss_ce 1.2391 (1.1911) data_term 1.2391 (1.1911) kl_term 0.0444 (0.0444) eta 0:00:24
epoch [74/300] batch [6/13] loss 1.1586 (1.2227) acc 71.8750 (70.1823) loss_ce 1.1141 (1.1783) data_term 1.1141 (1.1783) kl_term 0.0445 (0.0444) eta 0:00:24
epoch [74/300] batch [7/13] loss 1.1508 (1.2124) acc 67.9688 (69.8661) loss_ce 1.1063 (1.1680) data_term 1.1063 (1.1680) kl_term 0.0445 (0.0444) eta 0:00:24
epoch [74/300] batch [8/13] loss 1.2185 (1.2132) acc 69.1406 (69.7754) loss_ce 1.1740 (1.1688) data_term 1.1740 (1.1688) kl_term 0.0445 (0.0444) eta 0:00:24
epoch [74/300] batch [9/13] loss 1.1824 (1.2098) acc 70.3125 (69.8351) loss_ce 1.1378 (1.1653) data_term 1.1378 (1.1653) kl_term 0.0446 (0.0444) eta 0:00:24
epoch [74/300] batch [10/13] loss 1.2002 (1.2088) acc 69.9219 (69.8438) loss_ce 1.1555 (1.1643) data_term 1.1555 (1.1643) kl_term 0.0446 (0.0445) eta 0:00:24
epoch [74/300] batch [11/13] loss 1.2243 (1.2102) acc 70.3125 (69.8864) loss_ce 1.1797 (1.1657) data_term 1.1797 (1.1657) kl_term 0.0447 (0.0445) eta 0:00:24
epoch [74/300] batch [12/13] loss 1.0878 (1.2000) acc 73.8281 (70.2148) loss_ce 1.0431 (1.1555) data_term 1.0431 (1.1555) kl_term 0.0447 (0.0445) eta 0:00:24
epoch [74/300] batch [13/13] loss 0.9829 (1.1833) acc 75.7812 (70.6430) loss_ce 0.9382 (1.1388) data_term 0.9382 (1.1388) kl_term 0.0447 (0.0445) eta 0:00:24
epoch [75/300] batch [1/13] loss 1.1692 (1.1692) acc 71.4844 (71.4844) loss_ce 1.1239 (1.1239) data_term 1.1239 (1.1239) kl_term 0.0454 (0.0454) eta 0:00:24
epoch [75/300] batch [2/13] loss 1.2050 (1.1871) acc 72.6562 (72.0703) loss_ce 1.1596 (1.1417) data_term 1.1596 (1.1417) kl_term 0.0454 (0.0454) eta 0:00:24
epoch [75/300] batch [3/13] loss 1.2049 (1.1930) acc 71.8750 (72.0052) loss_ce 1.1594 (1.1476) data_term 1.1594 (1.1476) kl_term 0.0455 (0.0454) eta 0:00:25
epoch [75/300] batch [4/13] loss 1.3068 (1.2215) acc 66.4062 (70.6055) loss_ce 1.2613 (1.1761) data_term 1.2613 (1.1761) kl_term 0.0455 (0.0454) eta 0:00:25
epoch [75/300] batch [5/13] loss 1.2485 (1.2269) acc 67.9688 (70.0781) loss_ce 1.2029 (1.1814) data_term 1.2029 (1.1814) kl_term 0.0455 (0.0455) eta 0:00:24
epoch [75/300] batch [6/13] loss 1.2828 (1.2362) acc 71.0938 (70.2474) loss_ce 1.2372 (1.1907) data_term 1.2372 (1.1907) kl_term 0.0456 (0.0455) eta 0:00:24
epoch [75/300] batch [7/13] loss 1.1445 (1.2231) acc 68.7500 (70.0335) loss_ce 1.0989 (1.1776) data_term 1.0989 (1.1776) kl_term 0.0456 (0.0455) eta 0:00:24
epoch [75/300] batch [8/13] loss 1.2548 (1.2271) acc 68.3594 (69.8242) loss_ce 1.2092 (1.1816) data_term 1.2092 (1.1816) kl_term 0.0456 (0.0455) eta 0:00:24
epoch [75/300] batch [9/13] loss 1.1263 (1.2159) acc 72.6562 (70.1389) loss_ce 1.0807 (1.1703) data_term 1.0807 (1.1703) kl_term 0.0457 (0.0455) eta 0:00:24
epoch [75/300] batch [10/13] loss 1.2603 (1.2203) acc 68.3594 (69.9609) loss_ce 1.2146 (1.1748) data_term 1.2146 (1.1748) kl_term 0.0457 (0.0455) eta 0:00:24
epoch [75/300] batch [11/13] loss 1.1523 (1.2141) acc 69.1406 (69.8864) loss_ce 1.1065 (1.1686) data_term 1.1065 (1.1686) kl_term 0.0457 (0.0456) eta 0:00:24
epoch [75/300] batch [12/13] loss 1.2656 (1.2184) acc 69.9219 (69.8893) loss_ce 1.2198 (1.1728) data_term 1.2198 (1.1728) kl_term 0.0458 (0.0456) eta 0:00:24
epoch [75/300] batch [13/13] loss 1.0955 (1.2090) acc 74.2188 (70.2224) loss_ce 1.0496 (1.1634) data_term 1.0496 (1.1634) kl_term 0.0458 (0.0456) eta 0:00:24
epoch [76/300] batch [1/13] loss 1.2341 (1.2341) acc 69.1406 (69.1406) loss_ce 1.1876 (1.1876) data_term 1.1876 (1.1876) kl_term 0.0465 (0.0465) eta 0:00:24
epoch [76/300] batch [2/13] loss 1.0765 (1.1553) acc 75.3906 (72.2656) loss_ce 1.0300 (1.1088) data_term 1.0300 (1.1088) kl_term 0.0465 (0.0465) eta 0:00:24
epoch [76/300] batch [3/13] loss 1.2297 (1.1801) acc 70.7031 (71.7448) loss_ce 1.1832 (1.1336) data_term 1.1832 (1.1336) kl_term 0.0465 (0.0465) eta 0:00:24
epoch [76/300] batch [4/13] loss 1.1349 (1.1688) acc 70.7031 (71.4844) loss_ce 1.0883 (1.1223) data_term 1.0883 (1.1223) kl_term 0.0466 (0.0465) eta 0:00:24
epoch [76/300] batch [5/13] loss 1.1133 (1.1577) acc 73.4375 (71.8750) loss_ce 1.0667 (1.1112) data_term 1.0667 (1.1112) kl_term 0.0466 (0.0465) eta 0:00:24
epoch [76/300] batch [6/13] loss 1.0818 (1.1451) acc 73.4375 (72.1354) loss_ce 1.0351 (1.0985) data_term 1.0351 (1.0985) kl_term 0.0467 (0.0466) eta 0:00:24
epoch [76/300] batch [7/13] loss 1.0703 (1.1344) acc 73.0469 (72.2656) loss_ce 1.0236 (1.0878) data_term 1.0236 (1.0878) kl_term 0.0467 (0.0466) eta 0:00:24
epoch [76/300] batch [8/13] loss 1.1180 (1.1323) acc 71.4844 (72.1680) loss_ce 1.0712 (1.0857) data_term 1.0712 (1.0857) kl_term 0.0467 (0.0466) eta 0:00:24
epoch [76/300] batch [9/13] loss 1.2210 (1.1422) acc 70.3125 (71.9618) loss_ce 1.1742 (1.0956) data_term 1.1742 (1.0956) kl_term 0.0468 (0.0466) eta 0:00:24
epoch [76/300] batch [10/13] loss 1.3018 (1.1581) acc 66.7969 (71.4453) loss_ce 1.2550 (1.1115) data_term 1.2550 (1.1115) kl_term 0.0468 (0.0466) eta 0:00:24
epoch [76/300] batch [11/13] loss 1.1723 (1.1594) acc 72.6562 (71.5554) loss_ce 1.1255 (1.1128) data_term 1.1255 (1.1128) kl_term 0.0468 (0.0467) eta 0:00:24
epoch [76/300] batch [12/13] loss 1.1656 (1.1600) acc 69.9219 (71.4193) loss_ce 1.1188 (1.1133) data_term 1.1188 (1.1133) kl_term 0.0469 (0.0467) eta 0:00:24
epoch [76/300] batch [13/13] loss 1.0444 (1.1511) acc 75.0000 (71.6947) loss_ce 0.9975 (1.1044) data_term 0.9975 (1.1044) kl_term 0.0469 (0.0467) eta 0:00:24
epoch [77/300] batch [1/13] loss 0.9418 (0.9418) acc 79.6875 (79.6875) loss_ce 0.8943 (0.8943) data_term 0.8943 (0.8943) kl_term 0.0476 (0.0476) eta 0:00:24
epoch [77/300] batch [2/13] loss 1.2449 (1.0934) acc 69.9219 (74.8047) loss_ce 1.1972 (1.0458) data_term 1.1972 (1.0458) kl_term 0.0476 (0.0476) eta 0:00:24
epoch [77/300] batch [3/13] loss 1.1269 (1.1045) acc 71.8750 (73.8281) loss_ce 1.0793 (1.0569) data_term 1.0793 (1.0569) kl_term 0.0477 (0.0476) eta 0:00:25
epoch [77/300] batch [4/13] loss 1.1685 (1.1205) acc 72.6562 (73.5352) loss_ce 1.1208 (1.0729) data_term 1.1208 (1.0729) kl_term 0.0477 (0.0476) eta 0:00:24
epoch [77/300] batch [5/13] loss 1.1492 (1.1263) acc 67.5781 (72.3438) loss_ce 1.1014 (1.0786) data_term 1.1014 (1.0786) kl_term 0.0477 (0.0477) eta 0:00:24
epoch [77/300] batch [6/13] loss 1.1932 (1.1374) acc 69.5312 (71.8750) loss_ce 1.1455 (1.0897) data_term 1.1455 (1.0897) kl_term 0.0478 (0.0477) eta 0:00:24
epoch [77/300] batch [7/13] loss 1.2110 (1.1479) acc 72.6562 (71.9866) loss_ce 1.1632 (1.1002) data_term 1.1632 (1.1002) kl_term 0.0478 (0.0477) eta 0:00:24
epoch [77/300] batch [8/13] loss 1.0809 (1.1396) acc 73.0469 (72.1191) loss_ce 1.0331 (1.0918) data_term 1.0331 (1.0918) kl_term 0.0478 (0.0477) eta 0:00:24
epoch [77/300] batch [9/13] loss 1.2974 (1.1571) acc 69.9219 (71.8750) loss_ce 1.2495 (1.1094) data_term 1.2495 (1.1094) kl_term 0.0479 (0.0477) eta 0:00:24
epoch [77/300] batch [10/13] loss 1.1571 (1.1571) acc 74.6094 (72.1484) loss_ce 1.1092 (1.1093) data_term 1.1092 (1.1093) kl_term 0.0479 (0.0477) eta 0:00:24
epoch [77/300] batch [11/13] loss 1.2340 (1.1641) acc 68.7500 (71.8395) loss_ce 1.1861 (1.1163) data_term 1.1861 (1.1163) kl_term 0.0479 (0.0478) eta 0:00:24
epoch [77/300] batch [12/13] loss 1.1324 (1.1614) acc 74.6094 (72.0703) loss_ce 1.0844 (1.1137) data_term 1.0844 (1.1137) kl_term 0.0480 (0.0478) eta 0:00:24
epoch [77/300] batch [13/13] loss 1.2596 (1.1690) acc 65.6250 (71.5745) loss_ce 1.2116 (1.1212) data_term 1.2116 (1.1212) kl_term 0.0480 (0.0478) eta 0:00:24
epoch [78/300] batch [1/13] loss 1.1137 (1.1137) acc 72.2656 (72.2656) loss_ce 1.0650 (1.0650) data_term 1.0650 (1.0650) kl_term 0.0487 (0.0487) eta 0:00:24
epoch [78/300] batch [2/13] loss 1.0583 (1.0860) acc 75.0000 (73.6328) loss_ce 1.0096 (1.0373) data_term 1.0096 (1.0373) kl_term 0.0487 (0.0487) eta 0:00:24
epoch [78/300] batch [3/13] loss 1.1437 (1.1053) acc 71.8750 (73.0469) loss_ce 1.0950 (1.0565) data_term 1.0950 (1.0565) kl_term 0.0488 (0.0487) eta 0:00:24
epoch [78/300] batch [4/13] loss 1.2124 (1.1320) acc 69.9219 (72.2656) loss_ce 1.1636 (1.0833) data_term 1.1636 (1.0833) kl_term 0.0488 (0.0487) eta 0:00:24
epoch [78/300] batch [5/13] loss 1.1654 (1.1387) acc 70.7031 (71.9531) loss_ce 1.1166 (1.0900) data_term 1.1166 (1.0900) kl_term 0.0488 (0.0488) eta 0:00:24
epoch [78/300] batch [6/13] loss 1.1545 (1.1413) acc 69.1406 (71.4844) loss_ce 1.1056 (1.0926) data_term 1.1056 (1.0926) kl_term 0.0489 (0.0488) eta 0:00:24
epoch [78/300] batch [7/13] loss 1.2672 (1.1593) acc 68.7500 (71.0938) loss_ce 1.2183 (1.1105) data_term 1.2183 (1.1105) kl_term 0.0489 (0.0488) eta 0:00:24
epoch [78/300] batch [8/13] loss 1.2307 (1.1683) acc 67.5781 (70.6543) loss_ce 1.1818 (1.1194) data_term 1.1818 (1.1194) kl_term 0.0489 (0.0488) eta 0:00:24
epoch [78/300] batch [9/13] loss 1.3392 (1.1872) acc 66.0156 (70.1389) loss_ce 1.2902 (1.1384) data_term 1.2902 (1.1384) kl_term 0.0490 (0.0488) eta 0:00:24
epoch [78/300] batch [10/13] loss 1.2729 (1.1958) acc 67.5781 (69.8828) loss_ce 1.2239 (1.1470) data_term 1.2239 (1.1470) kl_term 0.0490 (0.0489) eta 0:00:24
epoch [78/300] batch [11/13] loss 1.2220 (1.1982) acc 68.7500 (69.7798) loss_ce 1.1729 (1.1493) data_term 1.1729 (1.1493) kl_term 0.0491 (0.0489) eta 0:00:24
epoch [78/300] batch [12/13] loss 1.2257 (1.2005) acc 70.7031 (69.8568) loss_ce 1.1766 (1.1516) data_term 1.1766 (1.1516) kl_term 0.0491 (0.0489) eta 0:00:24
epoch [78/300] batch [13/13] loss 1.0656 (1.1901) acc 69.5312 (69.8317) loss_ce 1.0165 (1.1412) data_term 1.0165 (1.1412) kl_term 0.0491 (0.0489) eta 0:00:24
epoch [79/300] batch [1/13] loss 1.2008 (1.2008) acc 70.7031 (70.7031) loss_ce 1.1510 (1.1510) data_term 1.1510 (1.1510) kl_term 0.0498 (0.0498) eta 0:00:24
epoch [79/300] batch [2/13] loss 1.1087 (1.1547) acc 73.4375 (72.0703) loss_ce 1.0589 (1.1049) data_term 1.0589 (1.1049) kl_term 0.0498 (0.0498) eta 0:00:24
epoch [79/300] batch [3/13] loss 1.1835 (1.1643) acc 71.4844 (71.8750) loss_ce 1.1337 (1.1145) data_term 1.1337 (1.1145) kl_term 0.0499 (0.0498) eta 0:00:24
epoch [79/300] batch [4/13] loss 1.1005 (1.1484) acc 69.9219 (71.3867) loss_ce 1.0506 (1.0985) data_term 1.0506 (1.0985) kl_term 0.0499 (0.0499) eta 0:00:24
epoch [79/300] batch [5/13] loss 1.3735 (1.1934) acc 63.2812 (69.7656) loss_ce 1.3235 (1.1435) data_term 1.3235 (1.1435) kl_term 0.0499 (0.0499) eta 0:00:24
epoch [79/300] batch [6/13] loss 1.2050 (1.1953) acc 72.2656 (70.1823) loss_ce 1.1550 (1.1454) data_term 1.1550 (1.1454) kl_term 0.0500 (0.0499) eta 0:00:24
epoch [79/300] batch [7/13] loss 1.1995 (1.1959) acc 69.5312 (70.0893) loss_ce 1.1494 (1.1460) data_term 1.1494 (1.1460) kl_term 0.0500 (0.0499) eta 0:00:24
epoch [79/300] batch [8/13] loss 1.1161 (1.1859) acc 75.0000 (70.7031) loss_ce 1.0660 (1.1360) data_term 1.0660 (1.1360) kl_term 0.0500 (0.0499) eta 0:00:24
epoch [79/300] batch [9/13] loss 1.0981 (1.1762) acc 70.3125 (70.6597) loss_ce 1.0481 (1.1262) data_term 1.0481 (1.1262) kl_term 0.0501 (0.0499) eta 0:00:24
epoch [79/300] batch [10/13] loss 1.1824 (1.1768) acc 67.9688 (70.3906) loss_ce 1.1322 (1.1268) data_term 1.1322 (1.1268) kl_term 0.0501 (0.0500) eta 0:00:24
epoch [79/300] batch [11/13] loss 1.2164 (1.1804) acc 66.7969 (70.0639) loss_ce 1.1663 (1.1304) data_term 1.1663 (1.1304) kl_term 0.0502 (0.0500) eta 0:00:24
epoch [79/300] batch [12/13] loss 0.9980 (1.1652) acc 76.1719 (70.5729) loss_ce 0.9478 (1.1152) data_term 0.9478 (1.1152) kl_term 0.0502 (0.0500) eta 0:00:24
epoch [79/300] batch [13/13] loss 1.2340 (1.1705) acc 67.1875 (70.3125) loss_ce 1.1838 (1.1205) data_term 1.1838 (1.1205) kl_term 0.0502 (0.0500) eta 0:00:24
epoch [80/300] batch [1/13] loss 1.1619 (1.1619) acc 70.7031 (70.7031) loss_ce 1.1110 (1.1110) data_term 1.1110 (1.1110) kl_term 0.0509 (0.0509) eta 0:00:24
epoch [80/300] batch [2/13] loss 1.2586 (1.2103) acc 70.3125 (70.5078) loss_ce 1.2077 (1.1593) data_term 1.2077 (1.1593) kl_term 0.0509 (0.0509) eta 0:00:24
