***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [48/300] batch [8/13] loss 1.2976 (1.3026) acc 65.2344 (66.2109) loss_ce 1.2780 (1.2832) data_term 1.2780 (1.2832) kl_term 0.0196 (0.0195) eta 0:00:25
epoch [48/300] batch [9/13] loss 1.2833 (1.3005) acc 64.4531 (66.0156) loss_ce 1.2636 (1.2810) data_term 1.2636 (1.2810) kl_term 0.0196 (0.0195) eta 0:00:25
epoch [48/300] batch [10/13] loss 1.2495 (1.2954) acc 63.2812 (65.7422) loss_ce 1.2299 (1.2759) data_term 1.2299 (1.2759) kl_term 0.0197 (0.0195) eta 0:00:25
epoch [48/300] batch [11/13] loss 1.3795 (1.3030) acc 63.6719 (65.5540) loss_ce 1.3599 (1.2835) data_term 1.3599 (1.2835) kl_term 0.0197 (0.0195) eta 0:00:25
epoch [48/300] batch [12/13] loss 1.2089 (1.2952) acc 69.1406 (65.8529) loss_ce 1.1891 (1.2756) data_term 1.1891 (1.2756) kl_term 0.0197 (0.0196) eta 0:00:27
epoch [48/300] batch [13/13] loss 1.3090 (1.2963) acc 65.6250 (65.8353) loss_ce 1.2893 (1.2767) data_term 1.2893 (1.2767) kl_term 0.0197 (0.0196) eta 0:00:29
epoch [49/300] batch [1/13] loss 1.2888 (1.2888) acc 66.7969 (66.7969) loss_ce 1.2686 (1.2686) data_term 1.2686 (1.2686) kl_term 0.0202 (0.0202) eta 0:00:50
epoch [49/300] batch [2/13] loss 1.3322 (1.3105) acc 64.8438 (65.8203) loss_ce 1.3120 (1.2903) data_term 1.3120 (1.2903) kl_term 0.0202 (0.0202) eta 0:00:47
epoch [49/300] batch [3/13] loss 1.3161 (1.3124) acc 62.8906 (64.8438) loss_ce 1.2959 (1.2922) data_term 1.2959 (1.2922) kl_term 0.0203 (0.0202) eta 0:00:47
epoch [49/300] batch [4/13] loss 1.3593 (1.3241) acc 65.2344 (64.9414) loss_ce 1.3390 (1.3039) data_term 1.3390 (1.3039) kl_term 0.0203 (0.0202) eta 0:00:46
epoch [49/300] batch [5/13] loss 1.3676 (1.3328) acc 62.8906 (64.5312) loss_ce 1.3473 (1.3126) data_term 1.3473 (1.3126) kl_term 0.0203 (0.0203) eta 0:00:46
epoch [49/300] batch [6/13] loss 1.3268 (1.3318) acc 62.1094 (64.1276) loss_ce 1.3065 (1.3115) data_term 1.3065 (1.3115) kl_term 0.0203 (0.0203) eta 0:00:46
epoch [49/300] batch [7/13] loss 1.2985 (1.3271) acc 64.8438 (64.2299) loss_ce 1.2782 (1.3068) data_term 1.2782 (1.3068) kl_term 0.0204 (0.0203) eta 0:00:46
epoch [49/300] batch [8/13] loss 1.2979 (1.3234) acc 62.8906 (64.0625) loss_ce 1.2775 (1.3031) data_term 1.2775 (1.3031) kl_term 0.0204 (0.0203) eta 0:00:44
epoch [49/300] batch [9/13] loss 1.2508 (1.3154) acc 65.6250 (64.2361) loss_ce 1.2304 (1.2950) data_term 1.2304 (1.2950) kl_term 0.0204 (0.0203) eta 0:00:41
epoch [49/300] batch [10/13] loss 1.2613 (1.3100) acc 68.7500 (64.6875) loss_ce 1.2409 (1.2896) data_term 1.2409 (1.2896) kl_term 0.0205 (0.0203) eta 0:00:39
epoch [49/300] batch [11/13] loss 1.2774 (1.3070) acc 65.6250 (64.7727) loss_ce 1.2569 (1.2866) data_term 1.2569 (1.2866) kl_term 0.0205 (0.0203) eta 0:00:37
epoch [49/300] batch [12/13] loss 1.3770 (1.3128) acc 63.2812 (64.6484) loss_ce 1.3565 (1.2925) data_term 1.3565 (1.2925) kl_term 0.0205 (0.0204) eta 0:00:36
epoch [49/300] batch [13/13] loss 1.0571 (1.2932) acc 74.2188 (65.3846) loss_ce 1.0365 (1.2728) data_term 1.0365 (1.2728) kl_term 0.0206 (0.0204) eta 0:00:34
epoch [50/300] batch [1/13] loss 1.1463 (1.1463) acc 70.3125 (70.3125) loss_ce 1.1253 (1.1253) data_term 1.1253 (1.1253) kl_term 0.0210 (0.0210) eta 0:00:20
epoch [50/300] batch [2/13] loss 1.4342 (1.2902) acc 62.5000 (66.4062) loss_ce 1.4131 (1.2692) data_term 1.4131 (1.2692) kl_term 0.0210 (0.0210) eta 0:00:20
epoch [50/300] batch [3/13] loss 1.3126 (1.2977) acc 63.6719 (65.4948) loss_ce 1.2915 (1.2766) data_term 1.2915 (1.2766) kl_term 0.0211 (0.0210) eta 0:00:20
epoch [50/300] batch [4/13] loss 1.2913 (1.2961) acc 66.4062 (65.7227) loss_ce 1.2702 (1.2750) data_term 1.2702 (1.2750) kl_term 0.0211 (0.0211) eta 0:00:20
epoch [50/300] batch [5/13] loss 1.3648 (1.3098) acc 64.0625 (65.3906) loss_ce 1.3436 (1.2887) data_term 1.3436 (1.2887) kl_term 0.0211 (0.0211) eta 0:00:20
epoch [50/300] batch [6/13] loss 1.4132 (1.3271) acc 64.8438 (65.2995) loss_ce 1.3920 (1.3060) data_term 1.3920 (1.3060) kl_term 0.0212 (0.0211) eta 0:00:20
epoch [50/300] batch [7/13] loss 1.3320 (1.3278) acc 67.5781 (65.6250) loss_ce 1.3108 (1.3067) data_term 1.3108 (1.3067) kl_term 0.0212 (0.0211) eta 0:00:20
epoch [50/300] batch [8/13] loss 1.3847 (1.3349) acc 65.6250 (65.6250) loss_ce 1.3635 (1.3138) data_term 1.3635 (1.3138) kl_term 0.0212 (0.0211) eta 0:00:20
epoch [50/300] batch [9/13] loss 1.2241 (1.3226) acc 69.5312 (66.0590) loss_ce 1.2028 (1.3014) data_term 1.2028 (1.3014) kl_term 0.0213 (0.0211) eta 0:00:20
epoch [50/300] batch [10/13] loss 1.3111 (1.3214) acc 69.5312 (66.4062) loss_ce 1.2898 (1.3003) data_term 1.2898 (1.3003) kl_term 0.0213 (0.0212) eta 0:00:20
epoch [50/300] batch [11/13] loss 1.2767 (1.3174) acc 69.9219 (66.7259) loss_ce 1.2554 (1.2962) data_term 1.2554 (1.2962) kl_term 0.0213 (0.0212) eta 0:00:20
epoch [50/300] batch [12/13] loss 1.2763 (1.3139) acc 65.2344 (66.6016) loss_ce 1.2550 (1.2927) data_term 1.2550 (1.2927) kl_term 0.0213 (0.0212) eta 0:00:21
epoch [50/300] batch [13/13] loss 1.2879 (1.3119) acc 68.7500 (66.7668) loss_ce 1.2665 (1.2907) data_term 1.2665 (1.2907) kl_term 0.0214 (0.0212) eta 0:00:21
epoch [51/300] batch [1/13] loss 1.3206 (1.3206) acc 64.4531 (64.4531) loss_ce 1.2988 (1.2988) data_term 1.2988 (1.2988) kl_term 0.0218 (0.0218) eta 0:00:26
epoch [51/300] batch [2/13] loss 1.1919 (1.2563) acc 67.9688 (66.2109) loss_ce 1.1700 (1.2344) data_term 1.1700 (1.2344) kl_term 0.0219 (0.0219) eta 0:00:26
epoch [51/300] batch [3/13] loss 1.1627 (1.2251) acc 67.5781 (66.6667) loss_ce 1.1408 (1.2032) data_term 1.1408 (1.2032) kl_term 0.0219 (0.0219) eta 0:00:26
epoch [51/300] batch [4/13] loss 1.3072 (1.2456) acc 73.0469 (68.2617) loss_ce 1.2853 (1.2237) data_term 1.2853 (1.2237) kl_term 0.0219 (0.0219) eta 0:00:26
epoch [51/300] batch [5/13] loss 1.3607 (1.2686) acc 64.0625 (67.4219) loss_ce 1.3387 (1.2467) data_term 1.3387 (1.2467) kl_term 0.0220 (0.0219) eta 0:00:26
epoch [51/300] batch [6/13] loss 1.2650 (1.2680) acc 68.3594 (67.5781) loss_ce 1.2430 (1.2461) data_term 1.2430 (1.2461) kl_term 0.0220 (0.0219) eta 0:00:26
epoch [51/300] batch [7/13] loss 1.2979 (1.2723) acc 63.6719 (67.0201) loss_ce 1.2759 (1.2504) data_term 1.2759 (1.2504) kl_term 0.0220 (0.0219) eta 0:00:26
epoch [51/300] batch [8/13] loss 1.2864 (1.2741) acc 67.5781 (67.0898) loss_ce 1.2643 (1.2521) data_term 1.2643 (1.2521) kl_term 0.0221 (0.0220) eta 0:00:26
epoch [51/300] batch [9/13] loss 1.3851 (1.2864) acc 66.4062 (67.0139) loss_ce 1.3631 (1.2644) data_term 1.3631 (1.2644) kl_term 0.0221 (0.0220) eta 0:00:25
epoch [51/300] batch [10/13] loss 1.2488 (1.2826) acc 65.6250 (66.8750) loss_ce 1.2267 (1.2607) data_term 1.2267 (1.2607) kl_term 0.0221 (0.0220) eta 0:00:25
epoch [51/300] batch [11/13] loss 1.3884 (1.2923) acc 62.5000 (66.4773) loss_ce 1.3662 (1.2703) data_term 1.3662 (1.2703) kl_term 0.0222 (0.0220) eta 0:00:25
epoch [51/300] batch [12/13] loss 1.4209 (1.3030) acc 67.5781 (66.5690) loss_ce 1.3987 (1.2810) data_term 1.3987 (1.2810) kl_term 0.0222 (0.0220) eta 0:00:25
epoch [51/300] batch [13/13] loss 1.1728 (1.2930) acc 74.2188 (67.1575) loss_ce 1.1505 (1.2709) data_term 1.1505 (1.2709) kl_term 0.0222 (0.0220) eta 0:00:25
epoch [52/300] batch [1/13] loss 1.3776 (1.3776) acc 67.5781 (67.5781) loss_ce 1.3549 (1.3549) data_term 1.3549 (1.3549) kl_term 0.0227 (0.0227) eta 0:00:26
epoch [52/300] batch [2/13] loss 1.2272 (1.3024) acc 70.3125 (68.9453) loss_ce 1.2045 (1.2797) data_term 1.2045 (1.2797) kl_term 0.0227 (0.0227) eta 0:00:26
epoch [52/300] batch [3/13] loss 1.3236 (1.3095) acc 67.9688 (68.6198) loss_ce 1.3008 (1.2867) data_term 1.3008 (1.2867) kl_term 0.0228 (0.0227) eta 0:00:26
epoch [52/300] batch [4/13] loss 1.0848 (1.2533) acc 75.7812 (70.4102) loss_ce 1.0620 (1.2306) data_term 1.0620 (1.2306) kl_term 0.0228 (0.0227) eta 0:00:26
epoch [52/300] batch [5/13] loss 1.5008 (1.3028) acc 62.8906 (68.9062) loss_ce 1.4780 (1.2801) data_term 1.4780 (1.2801) kl_term 0.0228 (0.0228) eta 0:00:25
epoch [52/300] batch [6/13] loss 1.2790 (1.2988) acc 67.9688 (68.7500) loss_ce 1.2561 (1.2761) data_term 1.2561 (1.2761) kl_term 0.0229 (0.0228) eta 0:00:25
epoch [52/300] batch [7/13] loss 1.3247 (1.3025) acc 64.0625 (68.0804) loss_ce 1.3018 (1.2797) data_term 1.3018 (1.2797) kl_term 0.0229 (0.0228) eta 0:00:25
epoch [52/300] batch [8/13] loss 1.3833 (1.3126) acc 61.7188 (67.2852) loss_ce 1.3604 (1.2898) data_term 1.3604 (1.2898) kl_term 0.0229 (0.0228) eta 0:00:25
epoch [52/300] batch [9/13] loss 1.3206 (1.3135) acc 66.0156 (67.1441) loss_ce 1.2976 (1.2907) data_term 1.2976 (1.2907) kl_term 0.0230 (0.0228) eta 0:00:26
epoch [52/300] batch [10/13] loss 1.2838 (1.3105) acc 65.2344 (66.9531) loss_ce 1.2609 (1.2877) data_term 1.2609 (1.2877) kl_term 0.0230 (0.0228) eta 0:00:26
epoch [52/300] batch [11/13] loss 1.3305 (1.3124) acc 65.6250 (66.8324) loss_ce 1.3074 (1.2895) data_term 1.3074 (1.2895) kl_term 0.0230 (0.0229) eta 0:00:26
epoch [52/300] batch [12/13] loss 1.3081 (1.3120) acc 68.7500 (66.9922) loss_ce 1.2851 (1.2891) data_term 1.2851 (1.2891) kl_term 0.0230 (0.0229) eta 0:00:26
epoch [52/300] batch [13/13] loss 1.2144 (1.3045) acc 68.7500 (67.1274) loss_ce 1.1913 (1.2816) data_term 1.1913 (1.2816) kl_term 0.0231 (0.0229) eta 0:00:25
epoch [53/300] batch [1/13] loss 1.2397 (1.2397) acc 69.1406 (69.1406) loss_ce 1.2161 (1.2161) data_term 1.2161 (1.2161) kl_term 0.0236 (0.0236) eta 0:00:26
epoch [53/300] batch [2/13] loss 1.2335 (1.2366) acc 67.1875 (68.1641) loss_ce 1.2100 (1.2130) data_term 1.2100 (1.2130) kl_term 0.0236 (0.0236) eta 0:00:26
epoch [53/300] batch [3/13] loss 1.3758 (1.2830) acc 66.0156 (67.4479) loss_ce 1.3522 (1.2594) data_term 1.3522 (1.2594) kl_term 0.0236 (0.0236) eta 0:00:25
epoch [53/300] batch [4/13] loss 1.3425 (1.2979) acc 65.2344 (66.8945) loss_ce 1.3188 (1.2743) data_term 1.3188 (1.2743) kl_term 0.0237 (0.0236) eta 0:00:25
epoch [53/300] batch [5/13] loss 1.2636 (1.2910) acc 63.6719 (66.2500) loss_ce 1.2399 (1.2674) data_term 1.2399 (1.2674) kl_term 0.0237 (0.0236) eta 0:00:25
epoch [53/300] batch [6/13] loss 1.2638 (1.2865) acc 66.4062 (66.2760) loss_ce 1.2401 (1.2629) data_term 1.2401 (1.2629) kl_term 0.0237 (0.0236) eta 0:00:25
epoch [53/300] batch [7/13] loss 1.2230 (1.2774) acc 68.7500 (66.6295) loss_ce 1.1992 (1.2538) data_term 1.1992 (1.2538) kl_term 0.0238 (0.0237) eta 0:00:25
epoch [53/300] batch [8/13] loss 1.1493 (1.2614) acc 70.7031 (67.1387) loss_ce 1.1255 (1.2377) data_term 1.1255 (1.2377) kl_term 0.0238 (0.0237) eta 0:00:25
epoch [53/300] batch [9/13] loss 1.4400 (1.2812) acc 62.5000 (66.6233) loss_ce 1.4162 (1.2576) data_term 1.4162 (1.2576) kl_term 0.0238 (0.0237) eta 0:00:26
epoch [53/300] batch [10/13] loss 1.3505 (1.2882) acc 68.7500 (66.8359) loss_ce 1.3266 (1.2645) data_term 1.3266 (1.2645) kl_term 0.0238 (0.0237) eta 0:00:26
epoch [53/300] batch [11/13] loss 1.3357 (1.2925) acc 67.9688 (66.9389) loss_ce 1.3118 (1.2688) data_term 1.3118 (1.2688) kl_term 0.0239 (0.0237) eta 0:00:26
epoch [53/300] batch [12/13] loss 1.3380 (1.2963) acc 62.8906 (66.6016) loss_ce 1.3141 (1.2725) data_term 1.3141 (1.2725) kl_term 0.0239 (0.0237) eta 0:00:25
epoch [53/300] batch [13/13] loss 1.2234 (1.2907) acc 67.9688 (66.7067) loss_ce 1.1995 (1.2669) data_term 1.1995 (1.2669) kl_term 0.0239 (0.0238) eta 0:00:26
epoch [54/300] batch [1/13] loss 1.2835 (1.2835) acc 66.4062 (66.4062) loss_ce 1.2590 (1.2590) data_term 1.2590 (1.2590) kl_term 0.0244 (0.0244) eta 0:00:26
epoch [54/300] batch [2/13] loss 1.3266 (1.3051) acc 64.8438 (65.6250) loss_ce 1.3021 (1.2806) data_term 1.3021 (1.2806) kl_term 0.0245 (0.0245) eta 0:00:26
epoch [54/300] batch [3/13] loss 1.1859 (1.2653) acc 73.0469 (68.0990) loss_ce 1.1614 (1.2409) data_term 1.1614 (1.2409) kl_term 0.0245 (0.0245) eta 0:00:26
epoch [54/300] batch [4/13] loss 1.3193 (1.2788) acc 65.2344 (67.3828) loss_ce 1.2948 (1.2543) data_term 1.2948 (1.2543) kl_term 0.0245 (0.0245) eta 0:00:25
epoch [54/300] batch [5/13] loss 1.1996 (1.2630) acc 68.3594 (67.5781) loss_ce 1.1750 (1.2385) data_term 1.1750 (1.2385) kl_term 0.0246 (0.0245) eta 0:00:25
epoch [54/300] batch [6/13] loss 1.4045 (1.2866) acc 64.0625 (66.9922) loss_ce 1.3799 (1.2620) data_term 1.3799 (1.2620) kl_term 0.0246 (0.0245) eta 0:00:25
epoch [54/300] batch [7/13] loss 1.4912 (1.3158) acc 61.7188 (66.2388) loss_ce 1.4666 (1.2913) data_term 1.4666 (1.2913) kl_term 0.0246 (0.0245) eta 0:00:25
epoch [54/300] batch [8/13] loss 1.2808 (1.3114) acc 64.8438 (66.0645) loss_ce 1.2561 (1.2869) data_term 1.2561 (1.2869) kl_term 0.0247 (0.0246) eta 0:00:25
epoch [54/300] batch [9/13] loss 1.2483 (1.3044) acc 68.7500 (66.3628) loss_ce 1.2236 (1.2798) data_term 1.2236 (1.2798) kl_term 0.0247 (0.0246) eta 0:00:25
epoch [54/300] batch [10/13] loss 1.2926 (1.3032) acc 68.3594 (66.5625) loss_ce 1.2679 (1.2786) data_term 1.2679 (1.2786) kl_term 0.0247 (0.0246) eta 0:00:25
epoch [54/300] batch [11/13] loss 1.2592 (1.2992) acc 70.3125 (66.9034) loss_ce 1.2345 (1.2746) data_term 1.2345 (1.2746) kl_term 0.0248 (0.0246) eta 0:00:25
epoch [54/300] batch [12/13] loss 1.2858 (1.2981) acc 67.5781 (66.9596) loss_ce 1.2610 (1.2735) data_term 1.2610 (1.2735) kl_term 0.0248 (0.0246) eta 0:00:25
epoch [54/300] batch [13/13] loss 1.2400 (1.2936) acc 66.4062 (66.9171) loss_ce 1.2152 (1.2690) data_term 1.2152 (1.2690) kl_term 0.0248 (0.0246) eta 0:00:25
epoch [55/300] batch [1/13] loss 1.2397 (1.2397) acc 69.9219 (69.9219) loss_ce 1.2143 (1.2143) data_term 1.2143 (1.2143) kl_term 0.0253 (0.0253) eta 0:00:26
epoch [55/300] batch [2/13] loss 1.2400 (1.2398) acc 67.1875 (68.5547) loss_ce 1.2147 (1.2145) data_term 1.2147 (1.2145) kl_term 0.0254 (0.0253) eta 0:00:25
epoch [55/300] batch [3/13] loss 1.1434 (1.2077) acc 69.5312 (68.8802) loss_ce 1.1180 (1.1823) data_term 1.1180 (1.1823) kl_term 0.0254 (0.0254) eta 0:00:25
epoch [55/300] batch [4/13] loss 1.3301 (1.2383) acc 65.6250 (68.0664) loss_ce 1.3047 (1.2129) data_term 1.3047 (1.2129) kl_term 0.0254 (0.0254) eta 0:00:26
epoch [55/300] batch [5/13] loss 1.2905 (1.2487) acc 64.0625 (67.2656) loss_ce 1.2651 (1.2233) data_term 1.2651 (1.2233) kl_term 0.0255 (0.0254) eta 0:00:27
epoch [55/300] batch [6/13] loss 1.3662 (1.2683) acc 66.0156 (67.0573) loss_ce 1.3407 (1.2429) data_term 1.3407 (1.2429) kl_term 0.0255 (0.0254) eta 0:00:26
epoch [55/300] batch [7/13] loss 1.2928 (1.2718) acc 66.7969 (67.0201) loss_ce 1.2673 (1.2464) data_term 1.2673 (1.2464) kl_term 0.0255 (0.0254) eta 0:00:26
epoch [55/300] batch [8/13] loss 1.2690 (1.2715) acc 66.4062 (66.9434) loss_ce 1.2435 (1.2460) data_term 1.2435 (1.2460) kl_term 0.0256 (0.0254) eta 0:00:26
epoch [55/300] batch [9/13] loss 1.3797 (1.2835) acc 64.4531 (66.6667) loss_ce 1.3541 (1.2580) data_term 1.3541 (1.2580) kl_term 0.0256 (0.0255) eta 0:00:26
epoch [55/300] batch [10/13] loss 1.1942 (1.2746) acc 67.9688 (66.7969) loss_ce 1.1685 (1.2491) data_term 1.1685 (1.2491) kl_term 0.0256 (0.0255) eta 0:00:26
epoch [55/300] batch [11/13] loss 1.3122 (1.2780) acc 63.2812 (66.4773) loss_ce 1.2866 (1.2525) data_term 1.2866 (1.2525) kl_term 0.0257 (0.0255) eta 0:00:26
epoch [55/300] batch [12/13] loss 1.1311 (1.2657) acc 71.8750 (66.9271) loss_ce 1.1054 (1.2402) data_term 1.1054 (1.2402) kl_term 0.0257 (0.0255) eta 0:00:26
epoch [55/300] batch [13/13] loss 1.2158 (1.2619) acc 69.5312 (67.1274) loss_ce 1.1901 (1.2364) data_term 1.1901 (1.2364) kl_term 0.0257 (0.0255) eta 0:00:26
epoch [56/300] batch [1/13] loss 1.3163 (1.3163) acc 64.0625 (64.0625) loss_ce 1.2900 (1.2900) data_term 1.2900 (1.2900) kl_term 0.0262 (0.0262) eta 0:00:26
epoch [56/300] batch [2/13] loss 1.2652 (1.2907) acc 67.1875 (65.6250) loss_ce 1.2389 (1.2645) data_term 1.2389 (1.2645) kl_term 0.0263 (0.0262) eta 0:00:25
epoch [56/300] batch [3/13] loss 1.2121 (1.2645) acc 67.1875 (66.1458) loss_ce 1.1858 (1.2383) data_term 1.1858 (1.2383) kl_term 0.0263 (0.0263) eta 0:00:25
epoch [56/300] batch [4/13] loss 1.1285 (1.2305) acc 71.8750 (67.5781) loss_ce 1.1022 (1.2042) data_term 1.1022 (1.2042) kl_term 0.0263 (0.0263) eta 0:00:25
epoch [56/300] batch [5/13] loss 1.2818 (1.2408) acc 68.7500 (67.8125) loss_ce 1.2554 (1.2145) data_term 1.2554 (1.2145) kl_term 0.0264 (0.0263) eta 0:00:25
epoch [56/300] batch [6/13] loss 1.4337 (1.2729) acc 62.1094 (66.8620) loss_ce 1.4073 (1.2466) data_term 1.4073 (1.2466) kl_term 0.0264 (0.0263) eta 0:00:25
epoch [56/300] batch [7/13] loss 1.2089 (1.2638) acc 70.3125 (67.3549) loss_ce 1.1825 (1.2375) data_term 1.1825 (1.2375) kl_term 0.0264 (0.0263) eta 0:00:25
epoch [56/300] batch [8/13] loss 1.1594 (1.2507) acc 68.3594 (67.4805) loss_ce 1.1329 (1.2244) data_term 1.1329 (1.2244) kl_term 0.0265 (0.0264) eta 0:00:25
epoch [56/300] batch [9/13] loss 1.2858 (1.2546) acc 67.9688 (67.5347) loss_ce 1.2593 (1.2283) data_term 1.2593 (1.2283) kl_term 0.0265 (0.0264) eta 0:00:25
epoch [56/300] batch [10/13] loss 1.1675 (1.2459) acc 69.9219 (67.7734) loss_ce 1.1410 (1.2195) data_term 1.1410 (1.2195) kl_term 0.0265 (0.0264) eta 0:00:25
epoch [56/300] batch [11/13] loss 1.3239 (1.2530) acc 63.2812 (67.3651) loss_ce 1.2974 (1.2266) data_term 1.2974 (1.2266) kl_term 0.0266 (0.0264) eta 0:00:25
epoch [56/300] batch [12/13] loss 1.2378 (1.2517) acc 67.1875 (67.3503) loss_ce 1.2112 (1.2253) data_term 1.2112 (1.2253) kl_term 0.0266 (0.0264) eta 0:00:25
epoch [56/300] batch [13/13] loss 1.3212 (1.2571) acc 70.3125 (67.5781) loss_ce 1.2945 (1.2307) data_term 1.2945 (1.2307) kl_term 0.0266 (0.0264) eta 0:00:25
epoch [57/300] batch [1/13] loss 1.1131 (1.1131) acc 75.0000 (75.0000) loss_ce 1.0859 (1.0859) data_term 1.0859 (1.0859) kl_term 0.0271 (0.0271) eta 0:00:26
epoch [57/300] batch [2/13] loss 1.2384 (1.1757) acc 67.1875 (71.0938) loss_ce 1.2113 (1.1486) data_term 1.2113 (1.1486) kl_term 0.0272 (0.0272) eta 0:00:26
epoch [57/300] batch [3/13] loss 1.2602 (1.2039) acc 70.7031 (70.9635) loss_ce 1.2330 (1.1767) data_term 1.2330 (1.1767) kl_term 0.0272 (0.0272) eta 0:00:26
epoch [57/300] batch [4/13] loss 1.2023 (1.2035) acc 71.8750 (71.1914) loss_ce 1.1751 (1.1763) data_term 1.1751 (1.1763) kl_term 0.0272 (0.0272) eta 0:00:26
epoch [57/300] batch [5/13] loss 1.3029 (1.2234) acc 63.2812 (69.6094) loss_ce 1.2756 (1.1962) data_term 1.2756 (1.1962) kl_term 0.0273 (0.0272) eta 0:00:27
epoch [57/300] batch [6/13] loss 1.1859 (1.2171) acc 69.1406 (69.5312) loss_ce 1.1586 (1.1899) data_term 1.1586 (1.1899) kl_term 0.0273 (0.0272) eta 0:00:27
epoch [57/300] batch [7/13] loss 1.2211 (1.2177) acc 71.0938 (69.7545) loss_ce 1.1937 (1.1904) data_term 1.1937 (1.1904) kl_term 0.0273 (0.0272) eta 0:00:26
epoch [57/300] batch [8/13] loss 1.3074 (1.2289) acc 66.4062 (69.3359) loss_ce 1.2801 (1.2016) data_term 1.2801 (1.2016) kl_term 0.0274 (0.0273) eta 0:00:27
epoch [57/300] batch [9/13] loss 1.3148 (1.2385) acc 63.6719 (68.7066) loss_ce 1.2874 (1.2112) data_term 1.2874 (1.2112) kl_term 0.0274 (0.0273) eta 0:00:28
epoch [57/300] batch [10/13] loss 1.1556 (1.2302) acc 71.0938 (68.9453) loss_ce 1.1281 (1.2029) data_term 1.1281 (1.2029) kl_term 0.0274 (0.0273) eta 0:00:29
epoch [57/300] batch [11/13] loss 1.2868 (1.2353) acc 62.8906 (68.3949) loss_ce 1.2593 (1.2080) data_term 1.2593 (1.2080) kl_term 0.0275 (0.0273) eta 0:00:28
epoch [57/300] batch [12/13] loss 1.1882 (1.2314) acc 69.5312 (68.4896) loss_ce 1.1607 (1.2041) data_term 1.1607 (1.2041) kl_term 0.0275 (0.0273) eta 0:00:28
epoch [57/300] batch [13/13] loss 1.2050 (1.2294) acc 66.4062 (68.3293) loss_ce 1.1774 (1.2020) data_term 1.1774 (1.2020) kl_term 0.0275 (0.0273) eta 0:00:28
epoch [58/300] batch [1/13] loss 1.3700 (1.3700) acc 64.4531 (64.4531) loss_ce 1.3420 (1.3420) data_term 1.3420 (1.3420) kl_term 0.0281 (0.0281) eta 0:00:25
epoch [58/300] batch [2/13] loss 1.3127 (1.3414) acc 67.5781 (66.0156) loss_ce 1.2846 (1.3133) data_term 1.2846 (1.3133) kl_term 0.0281 (0.0281) eta 0:00:25
epoch [58/300] batch [3/13] loss 1.2931 (1.3253) acc 63.2812 (65.1042) loss_ce 1.2650 (1.2972) data_term 1.2650 (1.2972) kl_term 0.0281 (0.0281) eta 0:00:24
epoch [58/300] batch [4/13] loss 1.2497 (1.3064) acc 68.3594 (65.9180) loss_ce 1.2215 (1.2783) data_term 1.2215 (1.2783) kl_term 0.0282 (0.0281) eta 0:00:24
epoch [58/300] batch [5/13] loss 1.1358 (1.2723) acc 72.2656 (67.1875) loss_ce 1.1076 (1.2441) data_term 1.1076 (1.2441) kl_term 0.0282 (0.0281) eta 0:00:24
epoch [58/300] batch [6/13] loss 1.3066 (1.2780) acc 65.2344 (66.8620) loss_ce 1.2784 (1.2499) data_term 1.2784 (1.2499) kl_term 0.0282 (0.0282) eta 0:00:24
epoch [58/300] batch [7/13] loss 1.3970 (1.2950) acc 62.1094 (66.1830) loss_ce 1.3688 (1.2668) data_term 1.3688 (1.2668) kl_term 0.0283 (0.0282) eta 0:00:24
epoch [58/300] batch [8/13] loss 1.2642 (1.2912) acc 65.2344 (66.0645) loss_ce 1.2359 (1.2630) data_term 1.2359 (1.2630) kl_term 0.0283 (0.0282) eta 0:00:24
epoch [58/300] batch [9/13] loss 1.3738 (1.3003) acc 67.1875 (66.1892) loss_ce 1.3454 (1.2721) data_term 1.3454 (1.2721) kl_term 0.0283 (0.0282) eta 0:00:24
epoch [58/300] batch [10/13] loss 1.3104 (1.3013) acc 63.6719 (65.9375) loss_ce 1.2821 (1.2731) data_term 1.2821 (1.2731) kl_term 0.0284 (0.0282) eta 0:00:24
epoch [58/300] batch [11/13] loss 1.2366 (1.2955) acc 70.7031 (66.3707) loss_ce 1.2082 (1.2672) data_term 1.2082 (1.2672) kl_term 0.0284 (0.0282) eta 0:00:24
epoch [58/300] batch [12/13] loss 1.1630 (1.2844) acc 70.3125 (66.6992) loss_ce 1.1346 (1.2562) data_term 1.1346 (1.2562) kl_term 0.0284 (0.0283) eta 0:00:23
epoch [58/300] batch [13/13] loss 1.4772 (1.2993) acc 64.0625 (66.4964) loss_ce 1.4488 (1.2710) data_term 1.4488 (1.2710) kl_term 0.0285 (0.0283) eta 0:00:23
epoch [59/300] batch [1/13] loss 1.2224 (1.2224) acc 71.8750 (71.8750) loss_ce 1.1934 (1.1934) data_term 1.1934 (1.1934) kl_term 0.0290 (0.0290) eta 0:00:24
epoch [59/300] batch [2/13] loss 1.1723 (1.1973) acc 69.1406 (70.5078) loss_ce 1.1433 (1.1683) data_term 1.1433 (1.1683) kl_term 0.0290 (0.0290) eta 0:00:24
epoch [59/300] batch [3/13] loss 1.1969 (1.1972) acc 70.3125 (70.4427) loss_ce 1.1678 (1.1681) data_term 1.1678 (1.1681) kl_term 0.0291 (0.0290) eta 0:00:23
